Provider_Number,Hospital_Name,Address,City,State,ZIP_Code,County_Name,HBIPS-2_Overall_Rate_Per_1000,HBIPS-2_Overall_Num,HBIPS-2_Overall_Den,HBIPS-3_Overall_Rate_Per_1000,HBIPS-3_Overall_Num,HBIPS-3_Overall_Den,Multiple Antipsychotic Treatments,HBIPS-5_Overall_Num,HBIPS-5_Overall_Den,Post-Dicharge Plan Created,HBIPS-6_Overall_Num,HBIPS-6_Overall_Den,Post-Discharge Plan Transferred,HBIPS-7_Overall_Num,HBIPS-7_Overall_Den,Alcohol Screen,SUB-1_Numerator,SUB-1_Denominator,Tabacco Screen,TOB-1_Numerator,TOB-1_Denominator,Tabacco Use Treatment,TOB-2_Numerator,TOB-2/-2a_Denominator,Tabacco Use Treatment Stay,TOB-2a_Numerator,TOB-2/-2a__Denominator,PEoC_Assessed_Response,EHR_Use_Response,HIE_Response,FUH-30,FUH-30_Numerator,FUH-30_Denominator,FUH-7,FUH-7_Numerator,FUH-7_Denominator,Immunization,IMM-2_Numerator,IMM-2_Denominator,HCP Vaccine,HCP_Numerator,HCP_Denominator,Seclusion,Physical-Restraint,Number_Of_Patients,HCP_Coverage,Multiple Antipsychotic Treatments_norm,Post-Dicharge Plan Created_norm,Post-Discharge Plan Transferred_norm,Alcohol Screen_norm,Tabacco Screen_norm,Tabacco Use Treatment_norm,Tabacco Use Treatment Stay_norm,FUH-30_norm,FUH-7_norm,Immunization_norm,HCP Vaccine_norm,Seclusion_norm,Physical-Restraint_norm,HCP_Coverage_norm
14007,BRYCE HOSPITAL,1651 RUBY TYLER PARKWAY ,TUSCALOOSA,AL,35404,,0.53,424.62,33624.0,0.07,53.85,33625.0,90.36,75,83.0,99.56,226,227.0,99.56,226,227.0,96.61,171,177.0,64.97,115,177.0,70.83,34,48.0,58.33,28,48,Yes,Paper or Other Form,No,,,,,,,80.36,45,56.0,62.0,466,757.0,1.262847965738758,0.16014869888475838,227.0,0.2998678996036988,0.6416648243550488,0.54433542119227,0.7282824640873161,0.3427597788829485,-1.9363400723795334,0.12341470334642275,0.7635404595520067,,,-0.003162927772642755,-0.8694260543345294,0.07339106198710123,-0.18035045195698204,-0.8696722002193412
14012,MARY S HARPER GERIATRIC PSYCHIATRY CENTER,200 UNIVERSITY BLVD ,TUSCALOOSA,AL,35401,Tuscaloosa,0.05,44.32,36567.0,0.09,81.77,36567.0,100.0,17,17.0,96.59,255,264.0,96.59,255,264.0,98.11,156,159.0,98.88,177,179.0,83.33,25,30.0,,,,Yes,Paper or Other Form,No,46.67,21,45.0,26.67,12,45.0,74.07,60,81.0,75.0,228,303.0,0.12120217682610003,0.22361692236169223,264.0,0.8712871287128713,0.9815934796718875,0.38519866274132275,0.5890141460940975,0.4155252178711967,0.3673852772599083,0.5577290110084525,,-0.6695733263860847,-0.4927371941500256,-0.24058377230469255,-0.21991804980941107,-0.23696217165372316,-0.16202552679470067,-0.776999935270187
14014,BAYPOINTE BEHAVIORAL HEALTH,5800 SOUTHLAND DRIVE ,MOBILE,AL,36693,Mobile,0.18,40.13,9227.0,0.06,13.21,9227.0,23.33,14,60.0,100.0,1086,1086.0,100.0,1086,1086.0,38.44,133,346.0,0.0,0,346.0,0.0,0,346.0,0.0,0,346,No,Non-Certified EHR Technology,No,,,,,,,0.0,0,498.0,63.0,245,386.0,0.43491925869730147,0.14316679310718544,1086.0,2.8134715025906734,-1.7219677239735507,0.5679112372590768,0.7489148074937187,-2.479083945081314,-6.350171861411517,-2.3375838895897028,-1.3474448052412675,,,-3.0364123819213713,-0.8194639001402895,-0.1516790551629046,-0.18525356938235057,-0.46201819208190525
14015,BEACON CHILDREN'S HOSPITAL,150 HOSPITAL DRIVE ,LUVERNE,AL,36049,Crenshaw,0.11,13.07,4974.0,0.01,0.8,4974.0,,,,99.74,385,386.0,99.22,383,386.0,100.0,26,26.0,100.0,26,26.0,,,,,,,Yes,Paper or Other Form,No,,,,,,,99.13,227,229.0,28.0,32,116.0,0.2627663852030559,0.016083634901487735,386.0,3.3275862068965516,,0.5539800732195996,0.7123392896369138,0.5072096709963894,0.4434741121639539,,,,,0.7053250295988309,-2.5681392969386847,-0.19847833519212082,-0.2219457790571987,-0.3786395242586916
14016,"SANCTUARY AT THE WOODLANDS, THE","1910 CHEROKEE AVENUE, SW ",CULLMAN,AL,35055,Cullman,0.0,0.0,5885.0,0.0,0.0,5885.0,,,,98.88,353,357.0,94.96,339,357.0,100.0,357,357.0,100.0,357,357.0,100.0,164,164.0,87.2,143,164,Yes,Paper or Other Form,No,45.38,54,119.0,16.81,20,119.0,90.43,208,230.0,98.0,119,122.0,0.0,0.0,357.0,2.9262295081967213,,0.5079000690890224,0.5125806921112869,0.5072096709963894,0.4434741121639539,1.1369305717065354,1.8083569278287397,-0.7671533755743059,-1.3008292488091442,0.37693689805211733,0.929211496658106,-0.26991064645002,-0.22658954234158202,-0.443731198508111
14017,EASTPOINTE HOSPITAL,7400 ROPER LANE ,DAPHNE,AL,36526,Baldwin,0.02,9.47,16428.0,0.72,285.71,16428.0,50.0,153,306.0,100.0,1350,1350.0,100.0,1350,1350.0,72.15,1052,1458.0,0.0,0,1458.0,0.0,0,1458.0,0.0,0,1458,Yes,Non-Certified EHR Technology,No,51.61,96,186.0,27.42,51,186.0,0.0,0,598.0,65.0,260,403.0,0.057645483321159,1.7391648405161917,1458.0,3.6178660049627793,-0.781521952469392,0.5679112372590768,0.7489148074937187,-0.843801979552084,-6.350171861411517,-2.3375838895897028,-1.3474448052412675,-0.29589468840948585,-0.43126974577331784,-3.0364123819213713,-0.7195395917518097,-0.2542398820787439,0.27555253445552186,-0.331562203466183
14018,"BEHAVIORAL HEALTHCARE CENTER AT HUNTSVILLE, INC","5315 MILLENIUM DRIVE, NW ",HUNTSVILLE,AL,35806,Madison,0.0,0.0,3236.0,0.0,0.0,3236.0,,,,97.87,184,188.0,93.62,176,188.0,98.46,128,130.0,97.69,127,130.0,,,,,,,Yes,Paper or Other Form,No,,,,,,,82.05,64,78.0,44.0,34,78.0,0.0,0.0,188.0,2.41025641025641,,0.45378285493567044,0.449745828100879,0.4325038203017876,0.28654089017436035,,,,,0.060627410424362524,-1.768744829830847,-0.26991064645002,-0.22658954234158202,-0.5274112589665331
20008,BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DR ,JUNEAU,AK,99801,Juneau,0.84,57.79,2874.0,0.0,0.0,2874.0,,,,85.56,154,180.0,63.33,114,180.0,60.24,153,254.0,98.84,255,258.0,98.4,123,125.0,71.2,89,125,Yes,Non-Certified EHR Technology,No,40.54,15,37.0,,,,94.67,160,169.0,84.0,32,38.0,2.010786360473208,0.0,258.0,6.7894736842105265,,-0.20580418093340727,-0.9706034486717111,-1.4215595651187742,0.36466781887047867,1.081338340325796,1.2293107382746098,-1.1332676686525933,,0.5369789299783317,0.22974133793874776,0.2767160351305206,-0.22658954234158202,0.18280632351572063
24001,NORTH STAR HOSPITAL,2530 DEBARR RD ,ANCHORAGE,AK,99508,Anchorage,0.08,61.4,30786.0,0.69,507.7,30786.0,,,,97.22,769,791.0,94.31,746,791.0,97.56,40,41.0,100.0,41,41.0,52.38,11,21.0,,,,Yes,Paper or Other Form,No,,,,,,,86.78,394,454.0,50.0,255,513.0,0.19944130448905345,1.6491262262067172,791.0,1.5419103313840157,,0.418954944836978,0.48210109389728323,0.3888445569088391,0.4434741121639539,-0.517633214762733,,,,0.23916486585148422,-1.4689719046654077,-0.21569308232386925,0.24955604710250373,-0.668238857670684
24002,ALASKA PSYCHIATRIC INSTITUTE,2800 PROVIDENCE DRIVE ,ANCHORAGE ,AK,99508,,4.23,2356.97,23220.0,1.03,575.68,23220.0,,,,100.0,1373,1373.0,88.57,1216,1373.0,83.74,793,947.0,76.7,757,987.0,0.0,0,513.0,0.0,0,513,Yes,Paper or Other Form,No,44.38,71,160.0,21.88,35,160.0,51.11,253,495.0,77.0,264,341.0,10.150602928509905,2.4792420327304048,1373.0,4.026392961876833,,0.5679112372590768,0.2129427958228468,-0.28156768763622064,-1.1394453996791305,-2.3375838895897028,-1.3474448052412675,-0.842796824557423,-0.8853092977825995,-1.1072264734900434,-0.11999374142093132,2.489502538323776,0.48923204868622283,-0.2653076630842775
30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,1111 E. MCDOWELL RD. ,PHOENIX,AZ,85006,,0.03,11.37,16763.0,0.0,0.0,16763.0,,,,95.12,195,205.0,93.14,190,204.0,94.6,543,574.0,97.91,562,574.0,23.61,68,288.0,15.97,46,288,Yes,Certified EHR Technology,Yes,56.82,25,44.0,43.18,19,44.0,99.21,125,126.0,95.0,62,65.0,0.06782795442343255,0.0,574.0,8.830769230769231,,0.3064340045181267,0.4272378171120758,0.24525409063869577,0.30148691131622635,-1.517251025277661,-0.7694843272925519,0.09820768079255487,0.8603662361159015,0.7083446905785707,0.7793250340753863,-0.2514718056195343,-0.22658954234158202,0.5138618289895749
30006,TUCSON MEDICAL CENTER,5301 E. GRANT ROAD ,TUCSON,AZ,85712,Pima,0.0,0.0,2843.0,0.0,0.0,2843.0,,,,99.44,353,355.0,87.04,309,355.0,,,,100.0,318,318.0,48.28,14,29.0,41.38,12,29,,,,,,,,,,85.0,153,180.0,,,,0.0,0.0,355.0,,,0.5379056531740496,0.14119851079603785,,0.4434741121639539,-0.6600883076758789,0.15011340249310057,,,0.1719774090522714,,-0.26991064645002,-0.22658954234158202,
30007,VERDE VALLEY MEDICAL CENTER,269 S. CANDY LANE ,COTTONWOOD,AZ,86326,,0.0,0.0,2043.0,0.0,0.0,2043.0,,,,100.0,174,174.0,91.95,160,174.0,93.55,145,155.0,100.0,154,154.0,47.83,33,69.0,0.0,0,69,Yes,Certified EHR Technology,Yes,,,,,,,100.0,82,82.0,96.0,25,26.0,0.0,0.0,174.0,6.6923076923076925,,0.5679112372590768,0.37143670653566846,0.19431828334692222,0.4434741121639539,-0.675723622751712,-1.3474448052412675,,,0.7381638427535024,0.8292871882696262,-0.26991064645002,-0.22658954234158202,0.16704802892751655
30010,ST. MARY'S HOSPITAL,1601 W. ST. MARY'S RD. ,TUCSON,AZ,85745,Pima,0.02,3.2,5525.0,0.0,0.0,5525.0,,,,93.65,280,299.0,87.63,262,299.0,98.85,429,434.0,98.86,434,439.0,30.58,37,121.0,28.1,34,121,Yes,Certified EHR Technology,Yes,43.14,22,51.0,29.41,15,51.0,93.49,201,215.0,100.0,134,134.0,0.0579185520361991,0.0,439.0,3.2761194029850746,,0.22766934629493066,0.16886460763644104,0.45142283443873216,0.3660265480651935,-1.2750773673253133,-0.3304949348368272,-0.9365947012964886,-0.26817611608045333,0.49243893052716803,1.0291358050465857,-0.25416564910776296,-0.22658954234158202,-0.386986364975981
30011,ST JOSEPH'S HOSPITAL,350 N. WILMOT RD. ,TUCSON,AZ,85711,Pima,0.02,2.92,5632.0,0.0,0.0,5632.0,,,,100.0,218,218.0,100.0,218,218.0,99.76,409,410.0,99.75,398,399.0,23.35,53,227.0,22.03,50,227,Yes,Certified EHR Technology,Yes,70.37,19,27.0,51.85,14,27.0,83.44,262,314.0,100.0,213,213.0,0.051846590909090905,0.0,410.0,1.9248826291079812,,0.5679112372590768,0.7489148074937187,0.4955672007582699,0.42648999723001524,-1.526284762877031,-0.5501705829989252,1.1231764145137935,1.5709299393506435,0.11309401994734329,1.0291358050465857,-0.2558162948585209,-0.22658954234158202,-0.6061287493038531
30022,MARICOPA MEDICAL CENTER,2601 EAST ROOSEVELT STREET ,PHOENIX,AZ,85008,Maricopa,2.53,3977.64,65463.0,1.48,2321.61,65463.0,56.52,26,46.0,94.3,596,632.0,91.3,577,632.0,98.37,662,673.0,86.89,590,679.0,11.64,39,335.0,7.16,24,335,Yes,Certified EHR Technology,Yes,34.76,73,210.0,26.67,56,210.0,93.09,310,333.0,96.0,724,754.0,6.076165161999908,3.546446084047478,679.0,0.9005305039787799,-0.5516117001181691,0.26249725639362237,0.3409571083216641,0.42813789396249324,-0.44717287497179026,-1.9331504062948206,-1.0883216354157945,-1.570486803775011,-0.4927371941500256,0.47734062562846885,0.8292871882696262,1.3818779595049449,0.7973615866175348,-0.7722572705459445
30023,FLAGSTAFF MEDICAL CENTER,1200 N. BEAVER STREET ,FLAGSTAFF,AZ,86002,Coconino,0.08,13.5,6633.0,0.09,14.1,6633.0,,,,100.0,373,373.0,97.05,362,373.0,95.11,428,450.0,99.78,449,450.0,68.21,103,151.0,39.07,59,151,Yes,Certified EHR Technology,Yes,59.57,28,47.0,36.17,17,47.0,98.8,328,332.0,84.0,76,90.0,0.20352781546811397,0.21257349615558568,450.0,5.0,,0.5679112372590768,0.6105843232917001,0.2699943398947004,0.42852809102208794,0.03238242446046114,0.066513608876223,0.3062271654961272,0.28585048528827295,0.6928689280574039,0.22974133793874776,-0.21458217567578525,-0.16521405087298413,-0.10740893515037135
30037,ST LUKE'S MEDICAL CENTER,1800 E. VAN BUREN ST. ,PHOENIX,AZ,85006,,0.0,0.0,12182.0,0.0,0.0,12182.0,,,,93.13,583,626.0,85.78,537,626.0,93.22,632,678.0,80.83,548,678.0,58.93,66,112.0,0.0,0,112,No,Non-Certified EHR Technology,No,51.5,86,167.0,29.94,50,167.0,88.65,328,370.0,51.0,502,992.0,0.0,0.0,678.0,0.6834677419354839,,0.19980701821597638,0.0821149819504297,0.1783098867695077,-0.8588678209704639,-0.29005251754782957,-1.3474448052412675,-0.3042154677976287,-0.22473911922757972,0.30974944125290454,-1.4190097504711678,-0.26991064645002,-0.22658954234158202,-0.807460317223305
30043,CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90 ,SIERRA VISTA,AZ,85635,Cochise,0.01,0.83,2942.0,0.01,0.5,2942.0,,,,62.3,119,191.0,54.45,104,191.0,26.24,74,282.0,91.13,257,282.0,21.01,25,119.0,10.08,12,119,Yes,Certified EHR Technology,Yes,,,,,,,99.68,308,309.0,93.0,100,107.0,0.028212100611828685,0.01699524133242692,309.0,2.8878504672897196,,-1.4521075484650683,-1.3870016519645665,-3.0709095155190655,-0.15912228569219064,-1.607588401271363,-0.9826457058221659,,,0.7260851988345431,0.6794007256869066,-0.2622412653357424,-0.22168257459504,-0.4499554774022127
30089,BANNER THUNDERBIRD MEDICAL CENTER,5555 W. THUNDERBIRD RD. ,GLENDALE,AZ,85306,,0.07,31.73,18405.0,0.01,2.23,18405.0,,,,95.94,378,394.0,94.92,374,394.0,99.46,552,555.0,97.31,542,557.0,36.18,110,304.0,24.67,75,304,Yes,Certified EHR Technology,Yes,50.0,40,80.0,32.5,26,80.0,96.03,145,151.0,97.0,86,89.0,0.17239880467264332,0.012116272751969574,557.0,6.258426966292135,,0.3503707526426303,0.510705024528887,0.4810141129606197,0.2607250354747739,-1.080504557492724,-0.4546279617224937,-0.41768064127230453,-0.014930228768417275,0.5883131666339101,0.8792493424638661,-0.22304451071370965,-0.22309125959058737,0.09668163670734307
30093,BANNER DEL E. WEBB MEDICAL CENTER,1400 S. DOBSON ROAD ,MESA,AZ,85202,Maricopa,0.01,3.95,11427.0,0.0,0.0,11456.0,,,,92.37,363,393.0,90.91,360,396.0,97.89,650,664.0,96.64,632,654.0,16.79,22,131.0,0.0,0,131,Yes,Certified EHR Technology,Yes,73.58,78,106.0,33.96,36,106.0,96.44,217,225.0,98.0,118,120.0,0.03456725299728713,0.0,664.0,5.533333333333333,,0.15908515410058297,0.32266934939326164,0.40485295348625366,0.21520760745181813,-1.7542129115380645,-1.3474448052412675,1.3659918857495992,0.10472640407157394,0.6037889291550769,0.929211496658106,-0.26051363482874795,-0.22658954234158202,-0.020913407077340046
30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2800 EAST AJO WAY ,TUCSON,AZ,85713,Pima,0.1,48.79,19719.0,0.14,67.63,19719.0,0.0,0,12.0,53.62,215,401.0,53.12,213,401.0,89.12,672,754.0,95.54,107,112.0,19.67,12,61.0,,,,Yes,Certified EHR Technology,Yes,48.08,25,52.0,36.54,19,52.0,77.64,125,161.0,93.0,100,108.0,0.24742634007809727,0.3429687103808509,754.0,6.981481481481482,-2.5446373846106716,-1.917194101782988,-1.449367599079375,-0.020582313131703556,0.14047750174248833,-1.6541468950527327,,-0.5629160633198897,0.3161744264874486,-0.10583140108379928,0.6794007256869066,-0.20264848380998715,-0.12756556457076326,0.21394597817651592
30114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD ,ORO VALLEY,AZ,85755,Pima,0.0,0.0,2017.0,0.0,0.0,2017.0,,,,100.0,178,178.0,98.31,175,178.0,97.65,166,170.0,88.1,148,168.0,37.21,16,43.0,,,,Yes,Certified EHR Technology,Yes,64.41,38,59.0,37.29,22,59.0,98.15,106,108.0,53.0,50,95.0,0.0,0.0,178.0,1.8736842105263158,,0.5679112372590768,0.6696678521373083,0.3932104832481342,-0.3649697586915275,-1.0447170585413725,,0.6723414585744142,0.37764187486415635,0.6683341825970175,-1.3190854420826883,-0.26991064645002,-0.22658954234158202,-0.6144320635258379
30121,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD ,MESA,AZ,85209,Maricopa,0.0,0.0,6621.0,0.0,0.0,6621.0,,,,89.97,314,349.0,75.36,263,349.0,76.25,228,299.0,75.0,234,312.0,59.38,19,32.0,,,,No,Paper or Other Form,No,50.59,43,85.0,28.24,24,85.0,87.21,150,172.0,84.0,31,37.0,0.0,0.0,349.0,9.432432432432432,,0.03048979373618087,-0.4064964232648357,-0.6449097796508727,-1.2549373812299138,-0.2744172024719964,,-0.3730510063722651,-0.3640653355481176,0.2553955436175859,0.22974133793874776,-0.26991064645002,-0.22658954234158202,0.6114390346457672
34004,BANNER BEHAVIORAL HEALTH HOSPITAL,7575 E. EARLL DR. ,SCOTTSDALE,AZ,85251,,0.04,32.34,32387.0,0.01,9.09,32387.0,,,,94.57,662,700.0,93.71,656,700.0,93.11,419,450.0,99.54,432,434.0,22.86,56,245.0,16.33,40,245,Yes,Certified EHR Technology,Yes,49.33,37,75.0,40.0,30,75.0,94.74,180,190.0,96.0,315,329.0,0.0998548800444623,0.028066816932719917,700.0,2.127659574468085,,0.2769642344346174,0.45396608016127904,0.17297375457703623,0.41222334068550714,-1.5433098837373829,-0.756455788027584,-0.4683617520909932,0.5997442549986606,0.5396211333356039,0.8292871882696262,-0.24276537493272066,-0.21848592305527154,-0.573242563735181
34013,"ST. LUKE'S BEHAVIORAL HOSPITAL, LP",1800 E. VAN BUREN ST. ,PHOENIX,AZ,85006,,0.07,80.23,45697.0,0.15,164.14,45697.0,61.0,61,100.0,93.19,1286,1380.0,83.55,1153,1380.0,97.12,809,833.0,93.5,777,831.0,77.85,239,307.0,,,,No,Non-Certified EHR Technology,No,46.8,139,297.0,31.31,93,297.0,91.9,465,506.0,92.0,441,481.0,0.1755695122218089,0.35919206950128013,1380.0,2.869022869022869,-0.39363655739831055,0.20302190222508656,-0.022453485768384462,0.3675000281389531,0.0018871238815483127,0.36732561852941853,,-0.6597396780182798,-0.11245858019279373,0.4324231685548379,0.6294385714926667,-0.2221825626818686,-0.12288145927402805,-0.4530089206292842
34020,HAVEN SENIOR HORIZONS,"1201 SOUTH 7TH AVENUE, STE. 200 ",PHOENIX,AZ,85007,Maricopa,0.0,0.03,5203.0,0.0,0.0,5203.0,,,,98.04,300,306.0,88.56,271,306.0,,,,,,,,,,,,,Yes,Paper or Other Form,No,43.06,31,72.0,18.06,13,72.0,,,,26.0,32,121.0,0.0005765904285988852,0.0,306.0,2.5289256198347108,,0.4628916929614823,0.21247387892724717,,,,,-0.9426461772151378,-1.1983835015146311,,-2.6680636053271645,-0.2697539019450782,-0.22658954234158202,-0.508165591563125
34021,ARIZONA STATE HOSPITAL,2500 EAST VAN BUREN STREET ,PHOENIX,AZ,85008,Maricopa,1.0,610.05,25321.0,0.18,111.1,25321.0,,,,100.0,18,18.0,100.0,18,18.0,,,,,,,,,,,,,Yes,Certified EHR Technology,No,,,,,,,,,,43.0,296,692.0,2.4092650369258717,0.438766241459658,18.0,0.02601156069364162,,0.5679112372590768,0.7489148074937187,,,,,,,,-1.818706984025087,0.38504135544881885,-0.09990632831707393,-0.9140859789384147
34022,SONORA BEHAVIORAL HEALTH HOSPITAL,6050 NORTH CORONA ROAD ,TUCSON,AZ,85704,Pima,0.06,30.0,22218.0,0.03,15.0,22218.0,6.4,21,328.0,100.0,740,740.0,99.86,739,740.0,97.1,335,345.0,97.1,335,345.0,98.95,189,191.0,74.35,142,191,Yes,Paper or Other Form,No,47.66,51,107.0,37.38,40,107.0,36.49,54,148.0,55.0,135,244.0,0.13502565487442614,0.06751282743721307,740.0,3.0327868852459017,-2.3189586092965877,0.5679112372590768,0.7423499709553179,0.366529822285776,0.24645837893026487,1.1004481698629252,1.343310456843079,-0.5946863118927991,0.38501796866936155,-1.6590695175375099,-1.2191611336942085,-0.23320429757918465,-0.20709683492823258,-0.4264498173869623
34023,"GUIDANCE CENTER, THE",2187 NORTH VICKEY STREET ,FLAGSTAFF,AZ,86004,Coconino,0.01,0.68,3600.0,0.06,5.5,3600.0,97.73,129,132.0,99.0,592,598.0,96.66,578,598.0,100.0,598,598.0,100.0,598,598.0,66.2,143,216.0,12.96,28,216,Yes,Certified EHR Technology,No,50.0,27,54.0,31.48,17,54.0,0.0,0,300.0,78.0,89,114.0,0.018888888888888893,0.1527777777777778,598.0,5.245614035087719,0.9015480390526736,0.5143298371072427,0.5922965643632977,0.5072096709963894,0.4434741121639539,-0.03745531621159293,-0.8784173917024225,-0.41768064127230453,-0.09852595856073983,-3.0364123819213713,-0.07003158722669145,-0.26477575452164676,-0.18247862839336187,-0.06757546827463326
34024,AURORA BEHAVIORAL HEALTH SYSTEM,6015 WEST PEORIA  AVENUE ,GLENDALE,AZ,85302,Maricopa,0.01,7.69,33321.0,0.0,0.0,33321.0,76.19,16,21.0,26.8,959,3578.0,25.85,925,3578.0,22.95,675,2941.0,20.4,600,2941.0,99.05,312,315.0,,,,Yes,Paper or Other Form,Yes,53.05,87,164.0,31.1,51,164.0,9.95,185,1859.0,33.0,124,372.0,0.023078539059451997,0.0,3578.0,9.618279569892474,0.14199791088621008,-3.354247253855178,-2.7281039733807457,-3.230508378366623,-4.96426808280212,1.1039226843242211,,-0.18696812187379724,-0.12966946573827168,-2.6608420475662213,-2.3183285259674857,-0.2636368097711068,-0.22658954234158202,0.641579558949769
34025,WINDHAVEN PSYCHIATRIC HOSPITAL,3347 NORTH WINDSONG DRIVE ,PRESCOTT VALLEY,AZ,86314,Yavapai,0.01,1.56,4899.0,0.02,1.86,4899.0,,,,100.0,205,205.0,100.0,205,205.0,0.0,0,579.0,95.85,555,579.0,0.0,0,359.0,0.0,0,359,Yes,Certified EHR Technology,No,47.69,31,65.0,27.69,18,65.0,46.76,159,340.0,48.0,21,44.0,0.03184323331292101,0.037966932026944275,579.0,13.159090909090908,,0.5679112372590768,0.7489148074937187,-4.34381959488682,0.1615378042605715,-2.3375838895897028,-1.3474448052412675,-0.5924170084233055,-0.40914146435770304,-1.2714205392634004,-1.5688962130538875,-0.26125415200645286,-0.2156275026007339,1.2158252088077923
34026,VALLEY HOSPITAL,3550 EAST PINCHOT AVENUE ,PHOENIX,AZ,85018,Maricopa,0.01,8.85,40103.0,0.0,0.0,40103.0,100.0,16,16.0,100.0,891,891.0,99.33,885,891.0,99.87,762,763.0,100.0,763,763.0,100.0,432,432.0,37.96,164,432,Yes,Paper or Other Form,No,52.63,140,266.0,40.23,107,266.0,90.46,332,367.0,66.0,281,428.0,0.022068174450789218,0.0,891.0,2.0817757009345796,0.9815934796718875,0.5679112372590768,0.7174973754885144,0.5009033329507414,0.4434741121639539,1.1369305717065354,0.026342279475905273,-0.21873837044670608,0.6185942725008506,0.3780692709195193,-0.6695774375575699,-0.26391147458089287,-0.22658954234158202,-0.5806839697438999
34027,CHANGEPOINT PSYCHIATRIC HOSPITAL,1920 WEST COMMERCE DRIVE ,LAKESIDE,AZ,85929,Navajo,0.66,60.3,3798.0,0.88,79.9,3798.0,100.0,91,91.0,93.6,614,656.0,98.48,646,656.0,0.0,0,654.0,100.0,654,654.0,100.0,490,490.0,90.0,441,490,No,Paper or Other Form,No,59.46,22,37.0,29.73,11,37.0,0.0,0,328.0,78.0,73,94.0,1.5876777251184835,2.1037388098999474,656.0,6.9787234042553195,0.9815934796718875,0.22499027628733834,0.6776394393625094,-4.34381959488682,0.4434741121639539,1.1369305717065354,1.9096900110007122,0.29790638610798437,-0.24195000477305798,-3.0364123819213713,-0.07003158722669145,0.16169512896245045,0.3808145118527808,0.21349867565249758
34028,AURORA BEHAVIORAL HEALTHCARE-TEMPE,6350 SOUTH MAPLE AVENUE ,TEMPE,AZ,85283,Maricopa,0.02,11.22,24855.0,0.0,0.0,24855.0,,,,17.76,496,2793.0,21.98,614,2793.0,27.53,479,1740.0,28.85,506,1754.0,91.76,167,182.0,8.79,16,182,Yes,Paper or Other Form,Yes,46.67,35,75.0,30.67,23,75.0,7.16,103,1438.0,35.0,136,387.0,0.04514182257091129,0.0,2793.0,7.217054263565892,,-3.838623111227758,-2.90957481197797,-3.008331237989172,-4.390204998034994,0.8506305800957257,-1.0293313048549675,-0.6695733263860847,-0.1649108028075841,-2.7661527242346504,-2.218404217579006,-0.25763896749023846,-0.22658954234158202,0.25215096352531124
34029,OASIS BEHAVIORAL HEALTH HOSPITAL,2190 NORTH GRACE BOULEVARD ,CHANDLER,AZ,85225,Maricopa,0.01,6.53,26337.0,0.03,19.83,26337.0,,0,0.0,98.98,486,491.0,98.78,485,491.0,99.45,362,364.0,99.15,350,353.0,92.55,149,161.0,82.61,133,161,Yes,Paper or Other Form,No,37.84,14,37.0,,,,91.03,264,290.0,55.0,191,349.0,0.024794016023085397,0.07529331358924705,491.0,1.4068767908309456,,0.5132582091042063,0.6917069462305112,0.4805290100340318,0.3857281213885628,0.8780792443399656,1.6422430522003986,-1.3375049809070096,,0.39958435540016635,-1.2191611336942085,-0.26317046212801953,-0.20485040642194224,-0.6901384777913881
34030,PALO VERDE BEHAVIORAL HEALTH,2695 NORTH CRAYCROFT ROAD ,TUCSON,AZ,85712,Pima,0.08,30.33,15047.0,0.11,38.71,15047.0,,,,94.43,542,574.0,84.84,487,574.0,96.34,553,574.0,97.91,562,574.0,85.11,263,309.0,70.23,217,309,Yes,Paper or Other Form,No,52.0,52,100.0,32.0,32,100.0,80.24,337,420.0,85.0,219,258.0,0.20156841895394428,0.2572605835050176,574.0,2.2248062015503876,,0.2694628384133613,0.03803679376402391,0.32966199986506406,0.30148691131622635,0.6195753684195257,1.1942060630328908,-0.26639374330607013,-0.05590852768622246,-0.007692419242252775,0.2797034921329876,-0.21511483217052543,-0.15231172768607026,-0.5574874097164355
34031,QUAIL RUN BEHAVIORAL HEALTH,2545 WEST QUAIL AVENUE ,PHOENIX,AZ,85027,Maricopa,0.02,7.62,15263.0,0.01,4.23,15263.0,,,,99.87,758,759.0,99.74,757,759.0,100.0,461,461.0,100.0,461,461.0,98.85,172,174.0,69.54,121,174,Yes,Paper or Other Form,No,,,,,,,87.86,340,387.0,28.0,52,184.0,0.04992465439297648,0.027714079800825527,759.0,4.125,,0.5609456552393386,0.7367229682081169,0.5072096709963894,0.4434741121639539,1.0969736554016287,1.169234696108369,,,0.2799302890779728,-2.5681392969386847,-0.25633876795693844,-0.21858776743013847,-0.24931566089518836
